Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180331,CDF    ,201804     ,094344,247.5,6,-,-, 
20180331,CDF    ,201804     ,094607,247.5,2,-,-, 
20180331,CDF    ,201804     ,094611,247.5,8,-,-, 
20180331,CDF    ,201804     ,094641,247.5,2,-,-, 
20180331,CDF    ,201804     ,094720,247.5,2,-,-, 
20180331,CDF    ,201804/201805,094748,-.03,32,247.5,247.47, 
20180331,CDF    ,201804/201805,094748,-.03,20,247.5,247.47, 
20180331,CDF    ,201804     ,094947,247.5,2,-,-, 
20180331,CDF    ,201804     ,095002,247.5,2,-,-, 
20180331,CDF    ,201804/201805,095128,-.03,20,247.5,247.47, 
20180331,CDF    ,201804/201805,095128,-.03,20,247.5,247.47, 
20180331,CDF    ,201804/201805,095128,-.03,4,247.5,247.47, 
20180331,CDF    ,201804     ,095232,247.5,10,-,-, 
20180331,CDF    ,201804     ,095321,247.5,2,-,-, 
20180331,CDF    ,201804     ,095327,247.5,18,-,-, 
20180331,CDF    ,201804     ,095327,247.5,6,-,-, 
20180331,CDF    ,201804/201805,095422,-.03,20,247.5,247.47, 
20180331,CDF    ,201804/201805,095422,-.03,20,247.5,247.47, 
20180331,CDF    ,201804/201805,095500,-.03,4,247.5,247.47, 
20180331,CDF    ,201804     ,095737,247.5,8,-,-, 
20180331,CDF    ,201804     ,095737,247.5,2,-,-, 
20180331,CDF    ,201804     ,095817,247.5,2,-,-, 
20180331,CDF    ,201804     ,095945,247.5,2,-,-, 
20180331,CDF    ,201804     ,095945,247.5,2,-,-, 
20180331,CDF    ,201804     ,095945,247.5,2,-,-, 
20180331,CDF    ,201804     ,095945,247.5,2,-,-, 
20180331,CDF    ,201804     ,095946,247.5,4,-,-, 
20180331,CDF    ,201804     ,095946,247.5,4,-,-, 
20180331,CDF    ,201804     ,095946,247.5,2,-,-, 
20180331,CDF    ,201804     ,100152,247.5,2,-,-, 
20180331,CDF    ,201804     ,100155,247.5,2,-,-, 
20180331,CDF    ,201804     ,100159,247.5,10,-,-, 
20180331,CDF    ,201804/201805,100159,-.03,4,247.5,247.47, 
20180331,CDF    ,201804     ,100232,247.5,2,-,-, 
20180331,CDF    ,201804/201805,100400,-.03,16,247.5,247.47, 
20180331,CDF    ,201804/201805,100400,-.03,20,247.5,247.47, 
20180331,CDF    ,201804/201805,100405,-.03,8,247.5,247.47, 
20180331,CDF    ,201804/201805,100426,-.03,32,247.5,247.47, 
20180331,CDF    ,201804/201805,100548,-.03,32,247.5,247.47, 
20180331,CDF    ,201804/201805,100605,-.03,12,247.5,247.47, 
20180331,CDF    ,201804/201805,100638,-.03,12,247.5,247.47, 
20180331,CDF    ,201804/201805,100653,-.03,4,247.5,247.47, 
20180331,CDF    ,201804/201805,100701,-.03,40,247.5,247.47, 
20180331,CDF    ,201804     ,100710,247.5,2,-,-, 
20180331,CDF    ,201804     ,100853,248,10,-,-, 
20180331,CDF    ,201804     ,101016,248,2,-,-, 
20180331,CDF    ,201804     ,101016,248,4,-,-, 
20180331,CDF    ,201804     ,101016,248,2,-,-, 
20180331,CDF    ,201804     ,101016,248,2,-,-, 
20180331,CDF    ,201804     ,101016,248,8,-,-, 
20180331,CDF    ,201804     ,101016,248,4,-,-, 
20180331,CDF    ,201804     ,101016,248,4,-,-, 
20180331,CDF    ,201804     ,101016,248,12,-,-, 
20180331,CDF    ,201804     ,101016,248,2,-,-, 
20180331,CDF    ,201804     ,101017,248,4,-,-, 
20180331,CDF    ,201804     ,101017,248,2,-,-, 
20180331,CDF    ,201804     ,101017,248,4,-,-, 
20180331,CDF    ,201804     ,101017,248,6,-,-, 
20180331,CDF    ,201804     ,101017,248,4,-,-, 
20180331,CDF    ,201804     ,101017,248,4,-,-, 
20180331,CDF    ,201804     ,101017,248,2,-,-, 
20180331,CDF    ,201804     ,101017,248,2,-,-, 
20180331,CDF    ,201804     ,101018,248,2,-,-, 
20180331,CDF    ,201804     ,101018,248,16,-,-, 
20180331,CDF    ,201804     ,101018,248,8,-,-, 
20180331,CDF    ,201804     ,101018,248,4,-,-, 
20180331,CDF    ,201804     ,101018,248,2,-,-, 
20180331,CDF    ,201804     ,101018,248,4,-,-, 
20180331,CDF    ,201804     ,101018,248,6,-,-, 
20180331,CDF    ,201804     ,101018,248,4,-,-, 
20180331,CDF    ,201804     ,101018,248,4,-,-, 
20180331,CDF    ,201804     ,101018,248,2,-,-, 
20180331,CDF    ,201804/201805,101056,-.03,4,248,247.97, 
20180331,CDF    ,201804/201805,101141,-.03,36,248,247.97, 
20180331,CDF    ,201804/201805,101202,-.03,4,248,247.97, 
20180331,CDF    ,201804/201805,101202,-.03,20,248,247.97, 
20180331,CDF    ,201804     ,101212,248.5,2,-,-, 
20180331,CDF    ,201804     ,101220,248.5,2,-,-, 
20180331,CDF    ,201804/201805,101232,-.03,20,248.5,248.47, 
20180331,CDF    ,201804/201805,101250,-.03,40,248.5,248.47, 
20180331,CDF    ,201804     ,101310,248.5,20,-,-, 
20180331,CDF    ,201804     ,101346,248.5,2,-,-, 
20180331,CDF    ,201804/201805,101829,-.03,4,248.5,248.47, 
20180331,CDF    ,201804/201805,102013,-.03,36,248.5,248.47, 
20180331,CDF    ,201804/201805,102013,-.03,4,248.5,248.47, 
20180331,CDF    ,201804/201805,102013,-.03,24,248.5,248.47, 
20180331,CDF    ,201804/201805,102013,-.03,24,248.5,248.47, 
20180331,CDF    ,201804/201805,102103,-.03,20,248.5,248.47, 
20180331,CDF    ,201804/201805,102116,-.03,40,248.5,248.47, 
20180331,CDF    ,201804/201805,102128,-.03,4,248.5,248.47, 
20180331,CDF    ,201804     ,102154,248,2,-,-, 
20180331,CDF    ,201804/201805,102201,-.03,4,248,247.97, 
20180331,CDF    ,201804     ,102329,248,2,-,-, 
20180331,CDF    ,201804     ,102549,248,2,-,-, 
20180331,CDF    ,201804/201805,102635,-.03,4,248,247.97, 
20180331,CDF    ,201804     ,103404,248,2,-,-, 
20180331,CDF    ,201804/201805,103429,-.02,24,248,247.98, 
20180331,CDF    ,201804/201805,103429,-.02,4,248,247.98, 
20180331,CDF    ,201804/201805,103429,-.02,12,248,247.98, 
20180331,CDF    ,201804     ,103743,248,2,-,-, 
20180331,CDF    ,201804     ,103826,248,2,-,-, 
20180331,CDF    ,201804     ,103847,248,4,-,-, 
20180331,CDF    ,201804     ,103847,248,10,-,-, 
20180331,CDF    ,201804     ,103847,248,2,-,-, 
20180331,CDF    ,201804     ,103847,248,6,-,-, 
20180331,CDF    ,201804     ,103847,248,2,-,-, 
20180331,CDF    ,201804     ,103847,248,6,-,-, 
20180331,CDF    ,201804     ,103847,248,12,-,-, 
20180331,CDF    ,201804     ,103847,248,8,-,-, 
20180331,CDF    ,201804     ,103847,248,2,-,-, 
20180331,CDF    ,201804     ,103847,248,2,-,-, 
20180331,CDF    ,201804     ,103847,248,8,-,-, 
20180331,CDF    ,201804     ,103847,248,2,-,-, 
20180331,CDF    ,201804     ,103847,248,2,-,-, 
20180331,CDF    ,201804     ,103847,248,4,-,-, 
20180331,CDF    ,201804     ,103857,248,2,-,-, 
20180331,CDF    ,201804     ,103918,248,2,-,-, 
20180331,CDF    ,201804     ,103918,248,4,-,-, 
20180331,CDF    ,201804     ,103922,248,2,-,-, 
20180331,CDF    ,201804     ,104012,248,6,-,-, 
20180331,CDF    ,201804     ,104012,248,2,-,-, 
20180331,CDF    ,201804     ,104012,248,2,-,-, 
20180331,CDF    ,201804     ,104012,248,8,-,-, 
20180331,CDF    ,201804     ,104012,248,2,-,-, 
20180331,CDF    ,201804     ,104034,248,2,-,-, 
20180331,CDF    ,201804     ,104043,248,6,-,-, 
20180331,CDF    ,201804     ,104046,248,2,-,-, 
20180331,CDF    ,201804     ,104051,248,8,-,-, 
20180331,CDF    ,201804     ,104051,248,2,-,-, 
20180331,CDF    ,201804     ,104051,248,6,-,-, 
20180331,CDF    ,201804     ,104051,248,6,-,-, 
20180331,CDF    ,201804     ,104051,248,6,-,-, 
20180331,CDF    ,201804     ,104051,248,2,-,-, 
20180331,CDF    ,201804     ,104051,248,2,-,-, 
20180331,CDF    ,201804     ,104051,248,2,-,-, 
20180331,CDF    ,201804     ,104051,248,6,-,-, 
20180331,CDF    ,201804     ,104051,248,2,-,-, 
20180331,CDF    ,201804     ,104051,248,6,-,-, 
20180331,CDF    ,201804     ,104121,248,6,-,-, 
20180331,CDF    ,201804/201805,104227,-.02,8,248,247.98, 
20180331,CDF    ,201804/201805,104227,-.02,12,248,247.98, 
20180331,CDF    ,201804/201805,104227,-.02,8,248,247.98, 
20180331,CDF    ,201804/201805,104227,-.02,4,248,247.98, 
20180331,CDF    ,201804/201805,104227,-.02,8,248,247.98, 
20180331,CDF    ,201804/201805,104242,-.02,40,248,247.98, 
20180331,CDF    ,201804/201805,104322,-.02,80,248,247.98, 
20180331,CDF    ,201804     ,104333,248,2,-,-, 
20180331,CDF    ,201804     ,104334,248,10,-,-, 
20180331,CDF    ,201804     ,104334,248,6,-,-, 
20180331,CDF    ,201804     ,104334,248,6,-,-, 
20180331,CDF    ,201804/201805,104401,-.01,220,248,247.99, 
20180331,CDF    ,201804     ,104528,248,2,-,-, 
20180331,CDF    ,201804     ,104528,248,12,-,-, 
20180331,CDF    ,201804     ,104528,248.5,6,-,-, 
20180331,CDF    ,201804/201805,104615,-.01,32,248.5,248.49, 
20180331,CDF    ,201804/201805,104633,-.01,20,248.5,248.49, 
20180331,CDF    ,201804/201805,104638,-.01,40,248.5,248.49, 
20180331,CDF    ,201804/201805,104642,-.01,40,248.5,248.49, 
20180331,CDF    ,201804     ,104700,248,2,-,-, 
20180331,CDF    ,201804     ,104710,248,2,-,-, 
20180331,CDF    ,201804     ,105302,248,2,-,-, 
20180331,CDF    ,201804     ,105341,248,2,-,-, 
20180331,CDF    ,201804     ,105341,248,2,-,-, 
20180331,CDF    ,201804     ,105341,248,6,-,-, 
20180331,CDF    ,201804     ,105341,248,2,-,-, 
20180331,CDF    ,201804     ,105341,248,4,-,-, 
20180331,CDF    ,201804     ,105341,248,4,-,-, 
20180331,CDF    ,201804     ,105342,248,2,-,-, 
20180331,CDF    ,201804     ,105342,248,6,-,-, 
20180331,CDF    ,201804     ,105342,248,2,-,-, 
20180331,CDF    ,201804     ,105342,248,2,-,-, 
20180331,CDF    ,201804     ,105402,248,2,-,-, 
20180331,CDF    ,201804     ,105409,248,6,-,-, 
20180331,CDF    ,201804     ,105644,248,2,-,-, 
20180331,CDF    ,201804     ,105644,248,6,-,-, 
20180331,CDF    ,201804     ,105644,248,2,-,-, 
20180331,CDF    ,201804     ,105644,248,6,-,-, 
20180331,CDF    ,201804     ,105714,248,2,-,-, 
20180331,CDF    ,201804/201805,105836,-.01,40,248,247.99, 
20180331,CDF    ,201804/201805,105903,-.01,180,248,247.99, 
20180331,CDF    ,201804/201805,105903,-.01,40,248,247.99, 
20180331,CDF    ,201804/201805,110353,-.01,40,248,247.99, 
20180331,CDF    ,201804     ,110402,248,4,-,-, 
20180331,CDF    ,201804/201805,110850,-.01,180,248,247.99, 
20180331,CDF    ,201804/201805,110850,-.01,40,248,247.99, 
20180331,CDF    ,201804     ,111052,248,2,-,-, 
20180331,CDF    ,201804     ,111059,248,24,-,-, 
20180331,CDF    ,201804     ,111059,248,12,-,-, 
20180331,CDF    ,201804     ,111059,248,12,-,-, 
20180331,CDF    ,201804     ,111628,248,2,-,-, 
20180331,CDF    ,201804     ,111646,248,2,-,-, 
20180331,CDF    ,201804     ,111751,248,2,-,-, 
20180331,CDF    ,201804     ,111752,248,2,-,-, 
20180331,CDF    ,201804     ,111752,248,2,-,-, 
20180331,CDF    ,201804     ,111752,248,6,-,-, 
20180331,CDF    ,201804     ,111752,248,4,-,-, 
20180331,CDF    ,201804     ,111752,248,6,-,-, 
20180331,CDF    ,201804     ,111752,248,4,-,-, 
20180331,CDF    ,201804     ,111804,248,2,-,-, 
20180331,CDF    ,201804     ,111853,248,2,-,-, 
20180331,CDF    ,201804     ,112417,248,2,-,-, 
20180331,CDF    ,201804/201805,112529,-.01,8,248,247.99, 
20180331,CDF    ,201804/201805,112638,0,20,248,248, 
20180331,CDF    ,201804/201805,112638,0,220,248,248, 
20180331,CDF    ,201804     ,112757,248,6,-,-, 
20180331,CDF    ,201804     ,112757,248,4,-,-, 
20180331,CDF    ,201804     ,112851,248,4,-,-, 
20180331,CDF    ,201804     ,113239,248,2,-,-, 
20180331,CDF    ,201804     ,113548,248,10,-,-, 
20180331,CDF    ,201804     ,113640,248,2,-,-, 
20180331,CDF    ,201804     ,113914,248,2,-,-, 
20180331,CDF    ,201804     ,113914,248,2,-,-, 
20180331,CDF    ,201804     ,114216,248,2,-,-, 
20180331,CDF    ,201804     ,114239,248,2,-,-, 
20180331,CDF    ,201804     ,114308,248,2,-,-, 
20180331,CDF    ,201804     ,114329,248,2,-,-, 
20180331,CDF    ,201804     ,114329,248,2,-,-, 
20180331,CDF    ,201804     ,114943,248,2,-,-, 
20180331,CDF    ,201804     ,114944,248,2,-,-, 
20180331,CDF    ,201804     ,114944,248,4,-,-, 
20180331,CDF    ,201804     ,115045,248,2,-,-, 
20180331,CDF    ,201804     ,115045,248,6,-,-, 
20180331,CDF    ,201804     ,120355,248,2,-,-, 
20180331,CDF    ,201804     ,120358,248,2,-,-, 
20180331,CDF    ,201804     ,120406,248,2,-,-, 
20180331,CDF    ,201804     ,121020,248,2,-,-, 
20180331,CDF    ,201804     ,121228,248,4,-,-, 
20180331,CDF    ,201804     ,121235,248,6,-,-, 
20180331,CDF    ,201804     ,121249,248,2,-,-, 
20180331,CDF    ,201804     ,121535,248,80,-,-, 
20180331,CDF    ,201804     ,121535,248,6,-,-, 
20180331,CDF    ,201804     ,121535,248,2,-,-, 
20180331,CDF    ,201804     ,121535,248,2,-,-, 
20180331,CDF    ,201804     ,121536,248,4,-,-, 
20180331,CDF    ,201804     ,121536,248,4,-,-, 
20180331,CDF    ,201804     ,121536,248,2,-,-, 
20180331,CDF    ,201804/201805,122150,0,4,248,248, 
20180331,CDF    ,201804/201805,122726,0,4,248,248, 
20180331,CDF    ,201804/201805,124708,0,212,248,248, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,20,-,-, 
20180331,CDF    ,201804     ,124751,247.5,10,-,-, 
20180331,CDF    ,201804     ,124751,247.5,10,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,10,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,10,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,4,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,10,-,-, 
20180331,CDF    ,201804     ,124751,247.5,10,-,-, 
20180331,CDF    ,201804     ,124751,247.5,4,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,2,-,-, 
20180331,CDF    ,201804     ,124751,247.5,20,-,-, 
20180331,CDF    ,201804     ,124751,247.5,10,-,-, 
20180331,CDF    ,201804     ,124756,247.5,4,-,-, 
20180331,CDF    ,201804     ,124756,247.5,4,-,-, 
20180331,CDF    ,201804     ,124823,247.5,10,-,-, 
20180331,CDF    ,201804     ,124823,247.5,2,-,-, 
20180331,CDF    ,201804     ,124823,247.5,2,-,-, 
20180331,CDF    ,201804     ,124823,247.5,10,-,-, 
20180331,CDF    ,201804/201806,124829,.14,4,247.5,247.64, 
20180331,CDF    ,201804/201806,124829,.14,4,247.5,247.64, 
20180331,CDF    ,201804/201806,124829,.14,8,247.5,247.64, 
20180331,CDF    ,201804     ,124946,247.5,2,-,-, 
20180331,CDF    ,201804     ,124952,247.5,2,-,-, 
20180331,CDF    ,201804     ,125027,247.5,2,-,-, 
20180331,CDF    ,201804     ,125045,247.5,2,-,-, 
20180331,CDF    ,201804     ,125134,247.5,2,-,-, 
20180331,CDF    ,201804     ,125134,247.5,2,-,-, 
20180331,CDF    ,201804     ,125134,247.5,2,-,-, 
20180331,CDF    ,201804     ,125315,247.5,2,-,-, 
20180331,CDF    ,201804     ,125401,247.5,2,-,-, 
20180331,CDF    ,201804     ,125402,247.5,8,-,-, 
20180331,CDF    ,201804     ,125747,247.5,2,-,-, 
20180331,CDF    ,201804     ,125747,247.5,8,-,-, 
20180331,CDF    ,201804     ,125747,247.5,2,-,-, 
20180331,CDF    ,201804     ,125747,247.5,6,-,-, 
20180331,CDF    ,201804     ,125747,247.5,10,-,-, 
20180331,CDF    ,201804     ,125808,247.5,2,-,-, 
20180331,CDF    ,201804     ,130059,247.5,2,-,-, 
20180331,CDF    ,201804     ,130059,247.5,2,-,-, 
20180331,CDF    ,201804     ,130127,247.5,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,4,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,4,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,4,-,-, 
20180331,CDF    ,201804     ,130654,247,4,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130654,247,4,-,-, 
20180331,CDF    ,201804     ,130654,247,2,-,-, 
20180331,CDF    ,201804     ,130656,247,4,-,-, 
20180331,CDF    ,201804     ,130656,247,10,-,-, 
20180331,CDF    ,201804     ,130656,247,6,-,-, 
20180331,CDF    ,201804     ,130656,247,6,-,-, 
20180331,CDF    ,201804     ,130656,247,4,-,-, 
20180331,CDF    ,201804     ,130656,247,6,-,-, 
20180331,CDF    ,201804     ,130656,247,6,-,-, 
20180331,CDF    ,201804     ,130656,247,4,-,-, 
20180331,CDF    ,201804     ,130657,247,12,-,-, 
20180331,CDF    ,201804     ,130657,247,4,-,-, 
20180331,CDF    ,201804     ,130657,247,4,-,-, 
20180331,CDF    ,201804     ,130707,247,14,-,-, 
20180331,CDF    ,201804     ,130719,247,2,-,-, 
20180331,CDF    ,201804     ,130724,247,2,-,-, 
20180331,CDF    ,201804     ,130724,247,2,-,-, 
20180331,CDF    ,201804     ,130724,247,6,-,-, 
20180331,CDF    ,201804     ,130727,247,4,-,-, 
20180331,CDF    ,201804     ,131154,247,2,-,-, 
20180331,CDF    ,201804     ,131711,247,10,-,-, 
20180331,CDF    ,201804     ,131712,247,8,-,-, 
20180331,CDF    ,201804     ,131959,247,2,-,-, 
20180331,CDF    ,201804     ,132239,247.5,2,-,-, 
20180331,CDF    ,201804     ,132357,247.5,20,-,-, 
20180331,CDF    ,201804     ,132407,247.5,10,-,-, 
20180331,CDF    ,201804     ,132500,247.5,20,-,-, 
20180331,CDF    ,201804     ,132500,247.5,8,-,-, 
20180331,CDF    ,201804     ,132608,247.5,2,-,-, 
20180331,CDF    ,201804     ,132630,248,6,-,-, 
20180331,CDF    ,201804     ,132638,248,2,-,-, 
20180331,CDF    ,201804     ,132748,248,2,-,-, 
20180331,CDF    ,201804     ,132930,248,10,-,-, 
20180331,CDF    ,201804     ,132938,247.5,4,-,-, 
20180331,CDF    ,201804     ,132946,247.5,2,-,-, 
20180331,CDF    ,201804     ,132949,247.5,2,-,-, 
20180331,CDF    ,201804     ,132949,247.5,2,-,-, 
20180331,CDF    ,201804     ,132949,247.5,6,-,-, 
20180331,CDF    ,201804     ,132951,247.5,4,-,-, 
20180331,CDF    ,201804     ,132951,247.5,6,-,-, 
20180331,CDF    ,201804     ,133000,247.5,4,-,-, 
20180331,CDF    ,201804     ,133000,247.5,2,-,-, 
20180331,CDF    ,201804     ,133007,247.5,8,-,-, 
20180331,CDF    ,201804     ,133013,247.5,12,-,-, 
20180331,CDF    ,201804     ,133013,247.5,4,-,-, 
20180331,CDF    ,201804     ,133013,247.5,2,-,-, 
20180331,CDF    ,201804     ,133013,247.5,2,-,-, 
20180331,CDF    ,201804     ,133100,247.5,4,-,-, 
20180331,CDF    ,201804     ,133345,247.5,2,-,-, 
20180331,CDF    ,201804     ,133402,247,6,-,-, 
20180331,CDF    ,201804     ,133402,247,2,-,-, 
20180331,CDF    ,201804     ,133402,247,2,-,-, 
20180331,CDF    ,201804     ,133402,247,2,-,-, 
20180331,CDF    ,201804     ,133402,247,2,-,-, 
20180331,CDF    ,201804     ,133402,247,2,-,-, 
20180331,CDF    ,201804     ,133402,247,12,-,-, 
20180331,CDF    ,201804     ,133402,247,2,-,-, 
20180331,CDF    ,201804     ,133402,247,6,-,-, 
20180331,CDF    ,201804     ,133559,247.5,2,-,-, 
20180331,CDF    ,201804     ,133633,247.5,2,-,-, 
20180331,CDF    ,201804     ,133646,247.5,4,-,-, 
20180331,CDF    ,201804/201809,133712,.21,4,247.5,247.71, 
20180331,CDF    ,201804/201809,133712,.21,4,247.5,247.71, 
20180331,CDF    ,201804/201809,133712,.21,8,247.5,247.71, 
20180331,CDF    ,201804     ,133730,247.5,2,-,-, 
20180331,CDF    ,201804     ,133741,247.5,2,-,-, 
20180331,CDF    ,201804     ,133756,247.5,2,-,-, 
20180331,CDF    ,201804     ,133759,247.5,10,-,-, 
20180331,CDF    ,201804     ,133759,247.5,2,-,-, 
20180331,CDF    ,201804     ,133759,247.5,2,-,-, 
20180331,CDF    ,201804     ,133830,247.5,2,-,-, 
20180331,CDF    ,201804     ,133830,247.5,2,-,-, 
20180331,CDF    ,201804     ,133841,247.5,2,-,-, 
20180331,CDF    ,201804     ,133856,247.5,2,-,-, 
20180331,CDF    ,201804     ,133909,247.5,2,-,-, 
20180331,CDF    ,201804     ,133911,247.5,2,-,-, 
20180331,CDF    ,201804     ,133926,247.5,2,-,-, 
20180331,CDF    ,201804     ,133941,247.5,4,-,-, 
20180331,CDF    ,201804     ,133941,247.5,2,-,-, 
20180331,CDF    ,201804     ,133942,247.5,2,-,-, 
20180331,CDF    ,201804     ,134002,247.5,2,-,-, 
20180331,CDF    ,201804     ,134004,247.5,2,-,-, 
20180331,CDF    ,201804/201805,134045,0,4,247.5,247.5, 
20180331,CDF    ,201804     ,134047,247.5,2,-,-, 
20180331,CDF    ,201804     ,134139,247.5,2,-,-, 
20180331,CDF    ,201804     ,134204,247.5,2,-,-, 
20180331,CDF    ,201804     ,134252,247.5,2,-,-, 
20180331,CDF    ,201804/201805,134355,0,4,247.5,247.5, 
20180331,CDF    ,201804     ,134424,247.5,2,-,-, 
20180331,CDF    ,201804     ,134441,247.5,2,-,-, 
20180331,CDF    ,201804     ,134454,247.5,2,-,-, 
20180331,CDF    ,201805     ,085655,247.5,2,-,-, 
20180331,CDF    ,201805     ,085732,247.5,2,-,-, 
20180331,CDF    ,201805     ,085746,247.5,2,-,-, 
20180331,CDF    ,201805     ,085927,247,2,-,-, 
20180331,CDF    ,201805     ,090644,247,2,-,-, 
20180331,CDF    ,201805     ,090644,247,8,-,-, 
20180331,CDF    ,201805     ,091036,247.5,2,-,-, 
20180331,CDF    ,201805     ,091151,247.5,8,-,-, 
20180331,CDF    ,201805     ,091151,247.5,2,-,-, 
20180331,CDF    ,201805     ,091827,247,6,-,-, 
20180331,CDF    ,201805     ,091933,247,6,-,-, 
20180331,CDF    ,201805     ,091933,247,6,-,-, 
20180331,CDF    ,201805     ,091938,247,4,-,-, 
20180331,CDF    ,201805     ,091938,247,6,-,-, 
20180331,CDF    ,201805     ,092646,247,4,-,-, 
20180331,CDF    ,201805     ,092646,247,6,-,-, 
20180331,CDF    ,201805     ,094607,247.5,2,-,-, 
20180331,CDF    ,201805     ,094641,247.5,2,-,-, 
20180331,CDF    ,201805     ,095328,247.5,10,-,-, 
20180331,CDF    ,201805     ,095329,247.5,10,-,-, 
20180331,CDF    ,201805     ,095338,247.5,2,-,-, 
20180331,CDF    ,201805     ,095550,247.5,2,-,-, 
